0 	 0	 0.000000	 0.000000	 0.000000	 0.000000	 ()
1 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('A',)
2 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('phi',)
3 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('f',)
4 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('fu',)
5 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('qf',)
6 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('E_mod',)
7 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('z',)
8 	 1	 0.000000	 0.000000	 0.010000	 0.000000	 ('L',)
9 	 2	 0.020000	 0.010000	 0.020000	 0.020000	 ('A', 'phi')
10 	 2	 0.010000	 0.020000	 0.020000	 0.020000	 ('A', 'f')
11 	 2	 0.010000	 0.000000	 0.010000	 0.000000	 ('A', 'fu')
12 	 2	 0.000000	 0.010000	 0.020000	 0.000000	 ('A', 'qf')
13 	 2	 0.000000	 0.010000	 0.020000	 0.000000	 ('A', 'E_mod')
14 	 2	 0.000000	 0.010000	 0.010000	 0.010000	 ('A', 'z')
15 	 2	 0.000000	 0.010000	 0.010000	 0.010000	 ('A', 'L')
16 	 2	 0.010000	 0.020000	 0.040000	 0.020000	 ('phi', 'f')
17 	 2	 0.020000	 0.010000	 0.020000	 0.020000	 ('phi', 'fu')
18 	 2	 0.010000	 0.020000	 0.020000	 0.010000	 ('phi', 'qf')
19 	 2	 0.020000	 0.010000	 0.030000	 0.010000	 ('phi', 'E_mod')
20 	 2	 0.020000	 0.010000	 0.030000	 0.010000	 ('phi', 'z')
21 	 2	 0.010000	 0.020000	 0.020000	 0.020000	 ('phi', 'L')
22 	 2	 0.010000	 0.020000	 0.010000	 0.010000	 ('f', 'fu')
23 	 2	 0.020000	 0.010000	 0.020000	 0.010000	 ('f', 'qf')
24 	 2	 0.010000	 0.020000	 0.020000	 0.020000	 ('f', 'E_mod')
25 	 2	 0.010000	 0.020000	 0.020000	 0.010000	 ('f', 'z')
26 	 2	 0.010000	 0.020000	 0.010000	 0.020000	 ('f', 'L')
27 	 2	 0.000000	 0.000000	 0.020000	 0.000000	 ('fu', 'qf')
28 	 2	 0.000000	 0.000000	 0.020000	 0.000000	 ('fu', 'E_mod')
29 	 2	 0.000000	 0.010000	 0.010000	 0.000000	 ('fu', 'z')
30 	 2	 0.000000	 0.000000	 0.010000	 0.000000	 ('fu', 'L')
31 	 2	 0.000000	 0.000000	 0.020000	 0.010000	 ('qf', 'E_mod')
32 	 2	 0.000000	 0.000000	 0.020000	 0.000000	 ('qf', 'z')
33 	 2	 0.000000	 0.000000	 0.020000	 0.010000	 ('qf', 'L')
34 	 2	 0.010000	 0.000000	 0.020000	 0.000000	 ('E_mod', 'z')
35 	 2	 0.000000	 0.000000	 0.020000	 0.000000	 ('E_mod', 'L')
36 	 2	 0.000000	 0.000000	 0.020000	 0.000000	 ('z', 'L')
37 	 3	 0.480000	 0.500000	 0.280000	 0.500000	 ('A', 'phi', 'f')
38 	 3	 0.490000	 0.500000	 0.110000	 0.490000	 ('A', 'phi', 'fu')
39 	 3	 0.410000	 0.420000	 0.270000	 0.430000	 ('A', 'phi', 'qf')
40 	 3	 0.490000	 0.480000	 0.260000	 0.490000	 ('A', 'phi', 'E_mod')
41 	 3	 0.430000	 0.430000	 0.220000	 0.430000	 ('A', 'phi', 'z')
42 	 3	 0.500000	 0.500000	 0.220000	 0.490000	 ('A', 'phi', 'L')
43 	 3	 0.410000	 0.420000	 0.100000	 0.410000	 ('A', 'f', 'fu')
44 	 3	 0.420000	 0.420000	 0.260000	 0.420000	 ('A', 'f', 'qf')
45 	 3	 0.420000	 0.420000	 0.250000	 0.420000	 ('A', 'f', 'E_mod')
46 	 3	 0.430000	 0.420000	 0.220000	 0.430000	 ('A', 'f', 'z')
47 	 3	 0.420000	 0.410000	 0.230000	 0.420000	 ('A', 'f', 'L')
48 	 3	 0.070000	 0.080000	 0.110000	 0.080000	 ('A', 'fu', 'qf')
49 	 3	 0.010000	 0.020000	 0.100000	 0.020000	 ('A', 'fu', 'E_mod')
50 	 3	 0.050000	 0.050000	 0.060000	 0.050000	 ('A', 'fu', 'z')
51 	 3	 0.020000	 0.020000	 0.080000	 0.020000	 ('A', 'fu', 'L')
52 	 3	 0.080000	 0.080000	 0.280000	 0.080000	 ('A', 'qf', 'E_mod')
53 	 3	 0.050000	 0.050000	 0.240000	 0.050000	 ('A', 'qf', 'z')
54 	 3	 0.080000	 0.070000	 0.230000	 0.080000	 ('A', 'qf', 'L')
55 	 3	 0.050000	 0.050000	 0.220000	 0.060000	 ('A', 'E_mod', 'z')
56 	 3	 0.060000	 0.050000	 0.210000	 0.060000	 ('A', 'E_mod', 'L')
57 	 3	 0.050000	 0.060000	 0.220000	 0.050000	 ('A', 'z', 'L')
58 	 3	 0.490000	 0.480000	 0.130000	 0.490000	 ('phi', 'f', 'fu')
59 	 3	 0.400000	 0.410000	 0.310000	 0.410000	 ('phi', 'f', 'qf')
60 	 3	 0.490000	 0.490000	 0.290000	 0.480000	 ('phi', 'f', 'E_mod')
61 	 3	 0.410000	 0.430000	 0.260000	 0.400000	 ('phi', 'f', 'z')
62 	 3	 0.490000	 0.480000	 0.260000	 0.490000	 ('phi', 'f', 'L')
63 	 3	 0.420000	 0.430000	 0.100000	 0.420000	 ('phi', 'fu', 'qf')
64 	 3	 0.490000	 0.510000	 0.110000	 0.490000	 ('phi', 'fu', 'E_mod')
65 	 3	 0.420000	 0.420000	 0.070000	 0.430000	 ('phi', 'fu', 'z')
66 	 3	 0.490000	 0.480000	 0.080000	 0.500000	 ('phi', 'fu', 'L')
67 	 3	 0.400000	 0.420000	 0.290000	 0.410000	 ('phi', 'qf', 'E_mod')
68 	 3	 0.420000	 0.440000	 0.260000	 0.430000	 ('phi', 'qf', 'z')
69 	 3	 0.420000	 0.410000	 0.270000	 0.400000	 ('phi', 'qf', 'L')
70 	 3	 0.420000	 0.440000	 0.260000	 0.410000	 ('phi', 'E_mod', 'z')
71 	 3	 0.480000	 0.480000	 0.250000	 0.490000	 ('phi', 'E_mod', 'L')
72 	 3	 0.420000	 0.430000	 0.300000	 0.430000	 ('phi', 'z', 'L')
73 	 3	 0.410000	 0.420000	 0.090000	 0.410000	 ('f', 'fu', 'qf')
74 	 3	 0.400000	 0.430000	 0.100000	 0.410000	 ('f', 'fu', 'E_mod')
75 	 3	 0.410000	 0.430000	 0.060000	 0.420000	 ('f', 'fu', 'z')
76 	 3	 0.410000	 0.410000	 0.060000	 0.420000	 ('f', 'fu', 'L')
77 	 3	 0.420000	 0.420000	 0.260000	 0.420000	 ('f', 'qf', 'E_mod')
78 	 3	 0.430000	 0.410000	 0.250000	 0.430000	 ('f', 'qf', 'z')
79 	 3	 0.420000	 0.410000	 0.250000	 0.420000	 ('f', 'qf', 'L')
80 	 3	 0.410000	 0.430000	 0.230000	 0.420000	 ('f', 'E_mod', 'z')
81 	 3	 0.420000	 0.420000	 0.260000	 0.410000	 ('f', 'E_mod', 'L')
82 	 3	 0.430000	 0.430000	 0.240000	 0.420000	 ('f', 'z', 'L')
83 	 3	 0.080000	 0.080000	 0.090000	 0.070000	 ('fu', 'qf', 'E_mod')
84 	 3	 0.050000	 0.060000	 0.070000	 0.060000	 ('fu', 'qf', 'z')
85 	 3	 0.070000	 0.080000	 0.060000	 0.080000	 ('fu', 'qf', 'L')
86 	 3	 0.050000	 0.050000	 0.070000	 0.060000	 ('fu', 'E_mod', 'z')
87 	 3	 0.020000	 0.030000	 0.070000	 0.020000	 ('fu', 'E_mod', 'L')
88 	 3	 0.060000	 0.040000	 0.070000	 0.050000	 ('fu', 'z', 'L')
89 	 3	 0.060000	 0.040000	 0.250000	 0.050000	 ('qf', 'E_mod', 'z')
90 	 3	 0.080000	 0.080000	 0.250000	 0.090000	 ('qf', 'E_mod', 'L')
91 	 3	 0.050000	 0.050000	 0.260000	 0.060000	 ('qf', 'z', 'L')
92 	 3	 0.050000	 0.050000	 0.230000	 0.050000	 ('E_mod', 'z', 'L')
93 	 4	 14.480000	 14.620000	 4.240000	 14.710000	 ('A', 'phi', 'f', 'fu')
94 	 4	 12.150000	 12.350000	 13.180000	 12.440000	 ('A', 'phi', 'f', 'qf')
95 	 4	 14.660000	 14.730000	 13.280000	 14.640000	 ('A', 'phi', 'f', 'E_mod')
96 	 4	 12.720000	 12.720000	 11.010000	 12.540000	 ('A', 'phi', 'f', 'z')
97 	 4	 14.730000	 14.610000	 10.850000	 14.630000	 ('A', 'phi', 'f', 'L')
98 	 4	 12.480000	 12.510000	 4.320000	 12.770000	 ('A', 'phi', 'fu', 'qf')
99 	 4	 14.780000	 14.700000	 4.320000	 14.810000	 ('A', 'phi', 'fu', 'E_mod')
100 	 4	 12.740000	 12.740000	 2.300000	 12.880000	 ('A', 'phi', 'fu', 'z')
101 	 4	 14.840000	 14.830000	 2.180000	 14.800000	 ('A', 'phi', 'fu', 'L')
102 	 4	 12.760000	 12.830000	 13.570000	 12.680000	 ('A', 'phi', 'qf', 'E_mod')
103 	 4	 12.820000	 12.860000	 11.400000	 13.220000	 ('A', 'phi', 'qf', 'z')
104 	 4	 12.530000	 12.530000	 10.830000	 12.630000	 ('A', 'phi', 'qf', 'L')
105 	 4	 12.960000	 12.960000	 10.910000	 12.700000	 ('A', 'phi', 'E_mod', 'z')
106 	 4	 15.260000	 14.790000	 10.610000	 14.820000	 ('A', 'phi', 'E_mod', 'L')
107 	 4	 12.980000	 12.910000	 10.710000	 12.780000	 ('A', 'phi', 'z', 'L')
108 	 4	 12.500000	 12.800000	 4.160000	 12.760000	 ('A', 'f', 'fu', 'qf')
109 	 4	 12.360000	 12.300000	 4.220000	 12.340000	 ('A', 'f', 'fu', 'E_mod')
110 	 4	 12.870000	 12.700000	 2.180000	 12.620000	 ('A', 'f', 'fu', 'z')
111 	 4	 12.420000	 12.380000	 2.210000	 12.440000	 ('A', 'f', 'fu', 'L')
112 	 4	 -4282.467296	 12.460000	 12.900000	 12.490000	 ('A', 'f', 'qf', 'E_mod')
113 	 4	 12.770000	 12.660000	 10.710000	 12.900000	 ('A', 'f', 'qf', 'z')
114 	 4	 12.480000	 12.600000	 10.680000	 12.570000	 ('A', 'f', 'qf', 'L')
115 	 4	 13.490000	 13.470000	 10.940000	 12.700000	 ('A', 'f', 'E_mod', 'z')
116 	 4	 12.450000	 12.300000	 10.670000	 12.710000	 ('A', 'f', 'E_mod', 'L')
117 	 4	 13.360000	 13.200000	 11.260000	 13.290000	 ('A', 'f', 'z', 'L')
118 	 4	 2.280000	 2.290000	 4.290000	 2.280000	 ('A', 'fu', 'qf', 'E_mod')
119 	 4	 1.680000	 1.660000	 2.330000	 1.590000	 ('A', 'fu', 'qf', 'z')
120 	 4	 2.290000	 2.290000	 2.200000	 2.320000	 ('A', 'fu', 'qf', 'L')
121 	 4	 1.510000	 1.550000	 2.200000	 1.570000	 ('A', 'fu', 'E_mod', 'z')
122 	 4	 0.750000	 0.740000	 2.520000	 0.790000	 ('A', 'fu', 'E_mod', 'L')
123 	 4	 1.580000	 1.580000	 2.130000	 1.550000	 ('A', 'fu', 'z', 'L')
124 	 4	 1.620000	 1.590000	 11.020000	 1.610000	 ('A', 'qf', 'E_mod', 'z')
125 	 4	 2.290000	 2.310000	 10.830000	 2.310000	 ('A', 'qf', 'E_mod', 'L')
126 	 4	 1.590000	 1.570000	 10.730000	 1.610000	 ('A', 'qf', 'z', 'L')
