0.000000000000000000e+00,0.000000000000000000e+00
5.005005005005005233e-05,0.000000000000000000e+00
1.001001001001001047e-04,0.000000000000000000e+00
1.501501501501501705e-04,0.000000000000000000e+00
2.002002002002002093e-04,9.378183642453220403e-05
2.502502502502502481e-04,3.159404456771284630e-04
3.003003003003003411e-04,5.449683471854734626e-04
3.503503503503503798e-04,7.747976739132376349e-04
4.004004004004004186e-04,1.004878685920106368e-03
4.504504504504504574e-04,1.235070732055276212e-03
5.005005005005004962e-04,1.465321485132357578e-03
5.505505505505505891e-04,1.696793541740557404e-03
6.006006006006006821e-04,1.938945796132324857e-03
6.506506506506506667e-04,2.198223156081340144e-03
7.007007007007007597e-04,2.471937120902381862e-03
7.507507507507507442e-04,2.755789371056644420e-03
8.008008008008008372e-04,3.046947788809838999e-03
8.508508508508509302e-04,3.343353236046935767e-03
9.009009009009009148e-04,3.643413051817988128e-03
9.509509509509510078e-04,3.949336928953992194e-03
1.001001001001000992e-03,4.262868724857380234e-03
1.051051051051051085e-03,4.585863061800687750e-03
1.101101101101101178e-03,4.917990654419500916e-03
1.151151151151151271e-03,5.257520892158786853e-03
1.201201201201201364e-03,5.602607923991399785e-03
1.251251251251251240e-03,5.951677438568104411e-03
1.301301301301301333e-03,6.305511450812431411e-03
1.351351351351351426e-03,6.664639505285462756e-03
1.401401401401401519e-03,7.029350259346372684e-03
1.451451451451451612e-03,7.400829237957856806e-03
1.501501501501501488e-03,7.779286669937135988e-03
1.551551551551551581e-03,8.162717279094872103e-03
1.601601601601601674e-03,8.550169901117050594e-03
1.651651651651651767e-03,8.941885997506353670e-03
1.701701701701701860e-03,9.337993396013027220e-03
1.751751751751751737e-03,9.738534669973332100e-03
1.801801801801801830e-03,1.014348876311921624e-02
1.851851851851851923e-03,1.055371627400581054e-02
1.901901901901902016e-03,1.096828622990672283e-02
1.951951951951952108e-03,1.138680541950807396e-02
2.002002002002001985e-03,1.180927688263156729e-02
2.052052052052052294e-03,1.223566613554797310e-02
2.102102102102102171e-03,1.266591007040223163e-02
2.152152152152152047e-03,1.309992401187596613e-02
2.202202202202202357e-03,1.353714407634547777e-02
2.252252252252252233e-03,1.397731323372156630e-02
2.302302302302302543e-03,1.442131650166817748e-02
2.352352352352352419e-03,1.486901068455099076e-02
2.402402402402402729e-03,1.532033542870300802e-02
2.452452452452452605e-03,1.577515317249794310e-02
2.502502502502502481e-03,1.623336767215625628e-02
2.552552552552552791e-03,1.669387426331239710e-02
2.602602602602602667e-03,1.715598020779490057e-02
2.652652652652652977e-03,1.762085236672266200e-02
2.702702702702702853e-03,1.808924177101580572e-02
2.752752752752752729e-03,1.856102146726978930e-02
2.802802802802803039e-03,1.903606528509212831e-02
2.852852852852852915e-03,1.951411283495911239e-02
2.902902902902903225e-03,1.999382342722835423e-02
2.952952952952953101e-03,2.047494748851528060e-02
3.003003003003002977e-03,2.095757135643773472e-02
3.053053053053053287e-03,2.144276432196688328e-02
3.103103103103103163e-03,2.193114489778081808e-02
3.153153153153153473e-03,2.242260408077790049e-02
3.203203203203203349e-03,2.291660874293623487e-02
3.253253253253253225e-03,2.341185754717333908e-02
3.303303303303303535e-03,2.390845365334330966e-02
3.353353353353353411e-03,2.440635330030497055e-02
3.403403403403403721e-03,2.490560049397891329e-02
3.453453453453453597e-03,2.540719498558600270e-02
3.503503503503503473e-03,2.591167602039554096e-02
3.553553553553553783e-03,2.641809389942068736e-02
3.603603603603603659e-03,2.692567607154413081e-02
3.653653653653653969e-03,2.743441889290402363e-02
3.703703703703703845e-03,2.794439160288058124e-02
3.753753753753753721e-03,2.845552528133961021e-02
3.803803803803804031e-03,2.896788473661146557e-02
3.853853853853853907e-03,2.948222283759199119e-02
3.903903903903904217e-03,2.999796196504629642e-02
3.953953953953954527e-03,3.051482290473013503e-02
4.004004004004003969e-03,3.103276558245860600e-02
4.054054054054054279e-03,3.155179836857896492e-02
4.104104104104104589e-03,3.207192036963712328e-02
4.154154154154154031e-03,3.259311053048603857e-02
4.204204204204204341e-03,3.311493709568799626e-02
4.254254254254254651e-03,3.363714817946586444e-02
4.304304304304304093e-03,3.416042644869631689e-02
4.354354354354354403e-03,3.468475591323701840e-02
4.404404404404404713e-03,3.521011220117532120e-02
4.454454454454455023e-03,3.573640163506651424e-02
4.504504504504504465e-03,3.626363322983019305e-02
4.554554554554554775e-03,3.679091560897242152e-02
4.604604604604605085e-03,3.731770361532515262e-02
