.6097485387e-2, .2928797023e-3
.6124823171e-2, .2942005438e-3
.6155567366e-2, .2956860159e-3
.6186515357e-2, .2971820822e-3
.6217316255e-2, .2986707384e-3
.6245872631e-2, .3000525787e-3
.6275441105e-2, .3014835319e-3
.6306020862e-2, .3029640903e-3
.6336502550e-2, .3044395014e-3
.6367856712e-2, .3059590822e-3
.6395473474e-2, .3072978848e-3
.6426563411e-2, .3088051651e-3
.6457781003e-2, .3103198028e-3
.6487864937e-2, .3117800667e-3
.6515184033e-2, .3131071542e-3
.6547669081e-2, .3146859387e-3
.6575188174e-2, .3160234327e-3
.6607199426e-2, .3175809818e-3
.6635534805e-2, .3189597780e-3
.6666623210e-2, .3204741487e-3
.6696226721e-2, .3219168371e-3
.6727114880e-2, .3234235149e-3
.6755479853e-2, .3248087591e-3
.6786075306e-2, .3263026050e-3
.6817855384e-2, .3278560812e-3
.6845520036e-2, .3292099026e-3
.6875398619e-2, .3306726176e-3
.6906266117e-2, .3321849786e-3
.6936463943e-2, .3336667649e-3
.6965681892e-2, .3351010146e-3
.6998123441e-2, .3366954113e-3
.7027273616e-2, .3381293983e-3
.7058397652e-2, .3396622146e-3
.7086600655e-2, .3410531777e-3
.7117433982e-2, .3425749845e-3
.7146445745e-2, .3440086772e-3
.7176771393e-2, .3455090013e-3
.7206420258e-2, .3469777803e-3
.7237459874e-2, .3485172449e-3
.7267354709e-2, .3500018571e-3
.7297926498e-2, .3515230860e-3
.7328245138e-2, .3530334403e-3
.7356104820e-2, .3544233627e-3
.7388035156e-2, .3560187495e-3
.7416594033e-2, .3574482480e-3
.7447043751e-2, .3589741216e-3
.7476188015e-2, .3604378448e-3
.7508548976e-2, .3620662923e-3
.7536571189e-2, .3634785963e-3
.7568376655e-2, .3650850312e-3
.7597363880e-2, .3665516062e-3
.7629071351e-2, .3681590689e-3
.7656429538e-2, .3695498343e-3
.7687587315e-2, .3711360936e-3
.7717684192e-2, .3726726043e-3
.7747761408e-2, .3742112104e-3
.7777727976e-2, .3757479075e-3
.7806516465e-2, .3772283526e-3
.7837637583e-2, .3788322056e-3
.7867298267e-2, .3803651141e-3
.7898514739e-2, .3819830232e-3
.7926773165e-2, .3834510921e-3
.7958004012e-2, .3850794593e-3
.7987917724e-2, .3866434145e-3
.8017758625e-2, .3882078953e-3
.8048927562e-2, .3898482782e-3
.8077635291e-2, .3913636416e-3
.8107035931e-2, .3929203991e-3
.8139497730e-2, .3946455625e-3
.8168889231e-2, .3962139574e-3
.8198947550e-2, .3978235413e-3
.8229516081e-2, .3994665693e-3
.8257614511e-2, .4009825308e-3
.8287566529e-2, .4026044833e-3
.8317290547e-2, .4042215605e-3
.8349086009e-2, .4059583476e-3
.8377144126e-2, .4074978528e-3
.8409517369e-2, .4092821154e-3
.8438731727e-2, .4108999270e-3
.8467637805e-2, .4125080969e-3
.8498721126e-2, .4142456880e-3
.8529930183e-2, .4159993630e-3
.8558325808e-2, .4176031370e-3
.8588480697e-2, .4193151321e-3
.8617908922e-2, .4209947031e-3
.8649809429e-2, .4228256851e-3
.8677412234e-2, .4244188968e-3
.8709115063e-2, .4262592638e-3
.8738917387e-2, .4279998481e-3
.8768431856e-2, .4297341504e-3
.8797969802e-2, .4314803704e-3
.8828096637e-2, .4332727201e-3
.8860030577e-2, .4351854662e-3
.8889310874e-2, .4369511758e-3
.8918214285e-2, .4387056986e-3
.8949111559e-2, .4405944507e-3
.8979941568e-2, .4424928361e-3
.9007613336e-2, .4442088360e-3
.9040392538e-2, .4462568879e-3
.9067820655e-2, .4479837720e-3
.9099900916e-2, .4500189107e-3
.9130518420e-2, .4519775216e-3
.9157856204e-2, .4537398263e-3
.9188600399e-2, .4557376877e-3
.9219548390e-2, .4577660647e-3
.9250349288e-2, .4598026316e-3
.9278905664e-2, .4617072341e-3
.9308474138e-2, .4636961397e-3
.9339053895e-2, .4657717359e-3
.9369535583e-2, .4678601714e-3
.9400889745e-2, .4700290736e-3
.9428506507e-2, .4719574133e-3
.9459596444e-2, .4741487319e-3
.9490814036e-2, .4763716196e-3
.9520897970e-2, .4785357667e-3
.9548217066e-2, .4805202181e-3
.9580702114e-2, .4829042038e-3
.9608221207e-2, .4849448938e-3
.9640232459e-2, .4873438622e-3
.9668567838e-2, .4894903983e-3
.9699656243e-2, .4918710807e-3
.9729259754e-2, .4941634952e-3
.9760147913e-2, .4965827927e-3
.9788512886e-2, .4988292894e-3
.9819108339e-2, .5012802210e-3
.9850888417e-2, .5038569142e-3
.9878553069e-2, .5061263380e-3
.9908431652e-2, .5086056921e-3
.9939299150e-2, .5111985915e-3
.9969496976e-2, .5137669608e-3
.9998714925e-2, .5162826745e-3
.1003115647e-1, .5191118569e-3
.1006030665e-1, .5216873010e-3
.1009143068e-1, .5244726113e-3
.1011963369e-1, .5270288133e-3
.1015046702e-1, .5298594248e-3
.1017947878e-1, .5325581377e-3
.1020980443e-1, .5354161559e-3
.1023945329e-1, .5382479169e-3
.1027049291e-1, .5412532309e-3
.1030038774e-1, .5441880190e-3
.1033095953e-1, .5472310481e-3
.1036127817e-1, .5502913501e-3
.1038913785e-1, .5531417630e-3
.1042106819e-1, .5564544096e-3
.1044962707e-1, .5594598645e-3
.1048007678e-1, .5627092500e-3
.1050922105e-1, .5658638882e-3
.1054158201e-1, .5694186597e-3
.1056960422e-1, .5725420159e-3
.1060140969e-1, .5761386465e-3
.1063039691e-1, .5794656677e-3
.1066210438e-1, .5831592836e-3
.1068946257e-1, .5863929826e-3
.1072062035e-1, .5901294180e-3
.1075071723e-1, .5937939205e-3
.1078079444e-1, .5975112719e-3
.1081076101e-1, .6012712366e-3
.1083954950e-1, .6049368314e-3
.1087067062e-1, .6089597606e-3
.1090033130e-1, .6128533185e-3
.1093154777e-1, .6170148053e-3
.1095980620e-1, .6208393834e-3
.1099103705e-1, .6251307863e-3
.1102095076e-1, .6293058875e-3
.1105079166e-1, .6335350819e-3
.1108196059e-1, .6380220216e-3
.1111066832e-1, .6422187322e-3
.1114006896e-1, .6465816267e-3
.1117253076e-1, .6514760164e-3
.1120192226e-1, .6559785820e-3
.1123198058e-1, .6606548267e-3
.1126254911e-1, .6654853868e-3
.1129064754e-1, .6699933582e-3
.1132059956e-1, .6748713952e-3
.1135032358e-1, .6797877610e-3
.1138211904e-1, .6851309364e-3
.1141017716e-1, .6899195605e-3
.1144255040e-1, .6955317390e-3
.1147176476e-1, .7006775293e-3
.1150067084e-1, .7058460880e-3
.1153175416e-1, .7114905481e-3
.1156296322e-1, .7172498170e-3
.1159135884e-1, .7225707578e-3
.1162151373e-1, .7283072840e-3
.1165094195e-1, .7339918937e-3
.1168284246e-1, .7402519166e-3
.1171044527e-1, .7457517013e-3
.1174214810e-1, .7521650750e-3
.1177195042e-1, .7582893247e-3
.1180146489e-1, .7644467934e-3
.1183100283e-1, .7707024718e-3
.1186112967e-1, .7771802236e-3
.1189306361e-1, .7841552780e-3
.1192234391e-1, .7906504284e-3
.1195124732e-1, .7971565091e-3
.1198214459e-1, .8042169483e-3
.1201297460e-1, .8113716781e-3
.1204064637e-1, .8178883176e-3
.1207342557e-1, .8257246514e-3
.1210085369e-1, .8323807422e-3
.1213293395e-1, .8402814409e-3
.1216355145e-1, .8479394436e-3
.1219088924e-1, .8548756050e-3
.1222163343e-1, .8627877491e-3
.1225258142e-1, .8708736418e-3
.1228338232e-1, .8790432299e-3
.1231193870e-1, .8867274666e-3
.1234150717e-1, .8947966808e-3
.1237208693e-1, .9032638596e-3
.1240256862e-1, .9118286023e-3
.1243392278e-1, .9207699496e-3
.1246153954e-1, .9287569650e-3
.1249262948e-1, .9378748850e-3
.1252384707e-1, .9471662473e-3
.1255393100e-1, .9562503856e-3
.1258125010e-1, .9646116835e-3
.1261373515e-1, .9746939520e-3
.1264125424e-1, .9833551241e-3
.1267326549e-1, .9935703297e-3
.1270160087e-1, .1002739348e-2
.1273268928e-1, .1012937658e-2
.1276229279e-1, .1022784826e-2
.1279318095e-1, .1033201965e-2
.1282154592e-1, .1042897694e-2
.1285214137e-1, .1053496132e-2
.1288392145e-1, .1064660556e-2
.1291158610e-1, .1074509702e-2
.1294146468e-1, .1085284295e-2
.1297233218e-1, .1096566779e-2
.1300253001e-1, .1107754485e-2
.1303174796e-1, .1118721637e-2
.1306418951e-1, .1131064278e-2
.1309333968e-1, .1142304819e-2
.1312446372e-1, .1154464421e-2
.1315266672e-1, .1165624940e-2
.1318350005e-1, .1177982258e-2
.1321251181e-1, .1189759471e-2
.1324283746e-1, .1202226601e-2
.1327248632e-1, .1214571653e-2
.1330352594e-1, .1227662291e-2
.1333342077e-1, .1240432666e-2
.1336399256e-1, .1253658247e-2
.1339431120e-1, .1266941593e-2
.1342217089e-1, .1279295587e-2
.1345410122e-1, .1293630279e-2
.1348266010e-1, .1306611457e-2
.1351310982e-1, .1320619930e-2
.1354225408e-1, .1334191103e-2
.1357461504e-1, .1349448776e-2
.1360263726e-1, .1362822402e-2
.1363444272e-1, .1378184530e-2
.1366342995e-1, .1392356061e-2
.1369513742e-1, .1408045312e-2
.1372249560e-1, .1421741116e-2
.1375365338e-1, .1437519496e-2
.1378375026e-1, .1452944183e-2
.1381382747e-1, .1468540364e-2
.1384379404e-1, .1484260759e-2
.1387258253e-1, .1499535028e-2
.1390370365e-1, .1516237811e-2
.1393336433e-1, .1532342390e-2
.1396458080e-1, .1549488690e-2
.1399283923e-1, .1565185548e-2
.1402407008e-1, .1582728751e-2
.1405398379e-1, .1599725164e-2
.1408382469e-1, .1616870001e-2
.1411499363e-1, .1634981315e-2
.1414370136e-1, .1651847511e-2
.1417310200e-1, .1669305874e-2
.1420556380e-1, .1688800817e-2
.1423495530e-1, .1706651136e-2
.1426501362e-1, .1725103504e-2
.1429558215e-1, .1744074626e-2
.1432368058e-1, .1761696767e-2
.1435363259e-1, .1780676360e-2
.1438335661e-1, .1799711477e-2
.1441515208e-1, .1820295059e-2
.1444321019e-1, .1838650701e-2
.1447558344e-1, .1860053628e-2
.1450479779e-1, .1879575537e-2
.1453370387e-1, .1899086122e-2
.1456478719e-1, .1920283417e-2
.1459599625e-1, .1941794145e-2
.1462439187e-1, .1961564860e-2
.1465454676e-1, .1982769250e-2
.1468397499e-1, .2003671056e-2
.1471587550e-1, .2026562385e-2
.1474347830e-1, .2046566857e-2
.1477518113e-1, .2069769263e-2
.1480498345e-1, .2091802739e-2
.1483449792e-1, .2113836228e-2
.1486403587e-1, .2136100442e-2
.1489416270e-1, .2159028972e-2
.1492609664e-1, .2183576997e-2
.1495537694e-1, .2206306937e-2
.1498428035e-1, .2228953230e-2
.1501517762e-1, .2253392221e-2
.1504600763e-1, .2278016308e-2
.1507367940e-1, .2300321325e-2
.1510645860e-1, .2326993232e-2
.1513388672e-1, .2349520185e-2
.1516596698e-1, .2376110498e-2
.1519658449e-1, .2401733187e-2
.1522392227e-1, .2424813849e-2
.1525466647e-1, .2450999735e-2
.1528561446e-1, .2477604912e-2
.1531641535e-1, .2504329291e-2
.1534497173e-1, .2529325760e-2
.1537454020e-1, .2555431412e-2
.1540511996e-1, .2582669356e-2
.1543560165e-1, .2610063064e-2
.1546695581e-1, .2638494666e-2
.1549457257e-1, .2663750908e-2
.1552566251e-1, .2692423518e-2
.1555688010e-1, .2721470154e-2
.1558696404e-1, .2749705566e-2
.1561428313e-1, .2775553530e-2
.1564676818e-1, .2806546757e-2
.1567428727e-1, .2833021249e-2
.1570629853e-1, .2864070844e-2
.1573463390e-1, .2891782634e-2
.1576572231e-1, .2922433096e-2
.1579532582e-1, .2951859397e-2
.1582621398e-1, .2982812230e-2
.1585457895e-1, .3011461273e-2
.1588517441e-1, .3042604411e-2
.1591695448e-1, .3075218740e-2
.1594461914e-1, .3103829844e-2
.1597449772e-1, .3134960781e-2
.1600536522e-1, .3167373202e-2
.1603556304e-1, .3199329398e-2
.1606478099e-1, .3230480939e-2
.1609722254e-1, .3265337088e-2
.1612637271e-1, .3296896965e-2
.1615749675e-1, .3330844397e-2
.1618569975e-1, .3361829085e-2
.1621653308e-1, .3395946201e-2
.1624554484e-1, .3428278752e-2
.1627587049e-1, .3462314659e-2
.1630551936e-1, .3495826855e-2
.1633655897e-1, .3531160263e-2
.1636645381e-1, .3565431138e-2
.1639702560e-1, .3600721483e-2
.1642734424e-1, .3635962087e-2
.1645520392e-1, .3668556773e-2
.1648713426e-1, .3706163191e-2
.1651569313e-1, .3740023516e-2
.1654614285e-1, .3776358577e-2
.1657528711e-1, .3811360033e-2
.1660764808e-1, .3850480502e-2
.1663567029e-1, .3884572409e-2
.1666747575e-1, .3923509322e-2
.1669646298e-1, .3959219254e-2
.1672817045e-1, .3998522702e-2
.1675552864e-1, .4032637301e-2
.1678668641e-1, .4071716763e-2
.1681678329e-1, .4109693638e-2
.1684686051e-1, .4147868019e-2
.1687682708e-1, .4186121379e-2
.1690561556e-1, .4223075562e-2
.1693673668e-1, .4263247940e-2
.1696639737e-1, .4301749795e-2
.1699761384e-1, .4342495492e-2
.1702587226e-1, .4379576635e-2
.1705710311e-1, .4420773496e-2
.1708701682e-1, .4460442557e-2
.1711685772e-1, .4500217339e-2
.1714802666e-1, .4541975462e-2
.1717673439e-1, .4580626791e-2
.1720613503e-1, .4620398089e-2
.1723859683e-1, .4664527393e-2
.1726798833e-1, .4704676726e-2
.1729804665e-1, .4745924747e-2
.1732861518e-1, .4788064881e-2
.1735671361e-1, .4826967951e-2
.1738666563e-1, .4868611938e-2
.1741638965e-1, .4910114001e-2
.1744818511e-1, .4954697973e-2
.1747624323e-1, .4994201247e-2
.1750861647e-1, .5039962292e-2
.1753783083e-1, .5081422547e-2
.1756673690e-1, .5122595534e-2
.1759782023e-1, .5167032756e-2
.1762902928e-1, .5211815682e-2
.1765742491e-1, .5252702362e-2
.1768757980e-1, .5296265307e-2
.1771700802e-1, .5338916772e-2
.1774890853e-1, .5385301208e-2
.1777651133e-1, .5425558561e-2
.1780821416e-1, .5471930637e-2
.1783801649e-1, .5515650007e-2
.1786753095e-1, .5559064121e-2
.1789706890e-1, .5602624965e-2
.1792719574e-1, .5647165165e-2
.1795912968e-1, .5694493867e-2
.1798840997e-1, .5737990336e-2
.1801731338e-1, .5781016667e-2
.1804821066e-1, .5827104504e-2
.1807904067e-1, .5873182485e-2
.1810671244e-1, .5914612422e-2
.1813949164e-1, .5963771382e-2
.1816691975e-1, .6004968826e-2
.1819900001e-1, .6053221101e-2
.1822961752e-1, .6099334562e-2
.1825695530e-1, .6140553802e-2
.1828769950e-1, .6186954412e-2
.1831864749e-1, .6233704509e-2
.1834944839e-1, .6280267407e-2
.1837800476e-1, .6323462240e-2
.1840757324e-1, .6368207377e-2
.1843815299e-1, .6414496894e-2
.1846863468e-1, .6460645184e-2
.1849998884e-1, .6508114328e-2
.1852760561e-1, .6549918931e-2
.1855869554e-1, .6596966795e-2
.1858991314e-1, .6644185014e-2
.1861999707e-1, .6689659177e-2
.1864731617e-1, .6730922834e-2
.1867980121e-1, .6779942500e-2
.1870732031e-1, .6821422066e-2
.1873933156e-1, .6869610608e-2
.1876766694e-1, .6912202717e-2
.1879875534e-1, .6958856795e-2
.1882835885e-1, .7003200440e-2
.1885924701e-1, .7049374511e-2
.1888761198e-1, .7091684680e-2
.1891820744e-1, .7137214814e-2
.1894998752e-1, .7184380781e-2
.1897765217e-1, .7225325702e-2
.1900753075e-1, .7269420844e-2
.1903839825e-1, .7314828583e-2
.1906859608e-1, .7359097669e-2
.1909781402e-1, .7401777138e-2
.1913025557e-1, .7448978823e-2
.1915940575e-1, .7491214955e-2
.1919052978e-1, .7536116679e-2
.1921873279e-1, .7576622539e-2
.1924956611e-1, .7620698866e-2
.1927857788e-1, .7661964794e-2
.1930890353e-1, .7704876066e-2
.1933855239e-1, .7746599518e-2
.1936959201e-1, .7790026104e-2
.1939948684e-1, .7831595610e-2
.1943005863e-1, .7873837051e-2
.1946037727e-1, .7915449526e-2
.1948823695e-1, .7953433252e-2
.1952016729e-1, .7996657377e-2
.1954872617e-1, .8035028102e-2
.1957917588e-1, .8075628174e-2
.1960832015e-1, .8114177407e-2
.1964068111e-1, .8156614475e-2
.1966870332e-1, .8193040473e-2
.1970050879e-1, .8234011944e-2
.1972949601e-1, .8270998271e-2
.1976120348e-1, .8311056954e-2
.1978856167e-1, .8345277185e-2
.1981971945e-1, .8383851925e-2
.1984981632e-1, .8420700351e-2
.1987989354e-1, .8457108956e-2
.1990986011e-1, .8492959979e-2
.1993864860e-1, .8526993867e-2
.1996976971e-1, .8563325353e-2
.1999943040e-1, .8597496909e-2
.2003064687e-1, .8632970207e-2
.2005890530e-1, .8664638769e-2
.2009013614e-1, .8699137773e-2
.2012004986e-1, .8731678710e-2
.2014989076e-1, .8763639883e-2
.2018105969e-1, .8796478864e-2
.2020976742e-1, .8826223020e-2
.2023916806e-1, .8856177053e-2
.2027162986e-1, .8888641578e-2
.2030102136e-1, .8917474822e-2
.2033107968e-1, .8946401176e-2
.2036164821e-1, .8975226682e-2
.2038974664e-1, .9001187877e-2
.2041969866e-1, .9028288249e-2
.2044942268e-1, .9054588312e-2
.2048121814e-1, .9082055847e-2
.2050927626e-1, .9105714975e-2
.2054164950e-1, .9132327140e-2
.2057086386e-1, .9155703124e-2
.2059976994e-1, .9178227046e-2
.2063085326e-1, .9201766618e-2
.2066206232e-1, .9224682098e-2
.2069045794e-1, .9244897539e-2
.2072061283e-1, .9265695684e-2
.2075004105e-1, .9285319709e-2
.2078194156e-1, .9305832655e-2
.2080954437e-1, .9322937187e-2
.2084124720e-1, .9341836029e-2
.2087104952e-1, .9358866740e-2
.2090056399e-1, .9375023535e-2
.2093010193e-1, .9390479518e-2
.2096022877e-1, .9405501299e-2
.2099216271e-1, .9420598044e-2
.2102144301e-1, .9433686542e-2
.2105034642e-1, .9445893380e-2
.2108124369e-1, .9458152442e-2
.2111207370e-1, .9469564963e-2
.2113974547e-1, .9479105816e-2
.2117252467e-1, .9489541514e-2
.2119995279e-1, .9497547054e-2
.2123203305e-1, .9506064980e-2
.2126265055e-1, .9513339205e-2
.2128998834e-1, .9519124243e-2
.2132073253e-1, .9524825665e-2
.2135168052e-1, .9529700442e-2
.2138248142e-1, .9533686722e-2
.2141103780e-1, .9536607906e-2
.2144060627e-1, .9538844034e-2
.2147118603e-1, .9540309568e-2
.2150166771e-1, .9540910261e-2
.2153302188e-1, .9540629302e-2
.2156063864e-1, .9539624731e-2
.2159172858e-1, .9537643240e-2
.2162294617e-1, .9534745235e-2
.2165303010e-1, .9531089618e-2
.2168034920e-1, .9527035200e-2
.2171283425e-1, .9521302793e-2
.2174035334e-1, .9515671496e-2
.2177236459e-1, .9508225885e-2
.2180069997e-1, .9500831978e-2
.2183178838e-1, .9491851952e-2
.2186139189e-1, .9482457350e-2
.2189228005e-1, .9471778577e-2
.2192064502e-1, .9461184602e-2
.2195124047e-1, .9448913551e-2
.2198302055e-1, .9435241572e-2
.2201068520e-1, .9422573653e-2
.2204056378e-1, .9408092619e-2
.2207143128e-1, .9392262925e-2
.2210162911e-1, .9375924365e-2
.2213084706e-1, .9359316363e-2
.2216328861e-1, .9339958212e-2
.2219243878e-1, .9321743711e-2
.2222356282e-1, .9301442598e-2
.2225176582e-1, .9282289346e-2
.2228259915e-1, .9260530017e-2
.2231161091e-1, .9239278447e-2
.2234193656e-1, .9216263051e-2
.2237158542e-1, .9192974197e-2
.2240262504e-1, .9167764548e-2
.2243251987e-1, .9142689116e-2
.2246309166e-1, .9116244425e-2
.2249341030e-1, .9089224421e-2
.2252126998e-1, .9063703892e-2
.2255320032e-1, .9033646177e-2
.2258175920e-1, .9006036938e-2
.2261220892e-1, .8975852187e-2
.2264135318e-1, .8946245510e-2
.2267371414e-1, .8912558639e-2
.2270173635e-1, .8882704484e-2
.2273354182e-1, .8848058910e-2
.2276252905e-1, .8815786132e-2
.2279423652e-1, .8779732211e-2
.2282159470e-1, .8747998971e-2
.2285275248e-1, .8711161960e-2
.2288284936e-1, .8674883422e-2
.2291292657e-1, .8637954285e-2
.2294289314e-1, .8600499399e-2
.2297168163e-1, .8563903303e-2
.2300280275e-1, .8523674889e-2
.2303246343e-1, .8484698450e-2
