0.000000;0.000000
0.362400;13.757500
0.724800;27.515000
1.087100;41.272500
1.449500;55.030000
1.811900;68.787400
2.174200;82.544900
3.146600;96.272000
4.153900;109.997400
5.161100;123.722700
6.168300;137.448100
7.175600;151.173400
8.182800;164.898800
9.190100;178.624100
10.197300;192.349500
11.204500;206.074800
12.211800;219.800200
13.219000;233.525500
14.226200;247.250900
15.233500;260.976200
16.240700;274.701600
17.248000;288.426900
18.255200;302.152300
19.676100;315.836300
21.405600;329.489500
23.135100;343.142600
24.864600;356.795800
26.594100;370.448900
28.323600;384.102100
30.053100;397.755200
31.782600;411.408400
33.512100;425.061500
35.241600;438.714700
36.971100;452.367800
38.700600;466.021000
40.430100;479.674200
43.984700;492.952500
47.776100;506.182200
51.567600;519.411900
55.359100;532.641600
59.150500;545.871200
62.942000;559.100900
67.576600;571.996000
73.888300;584.225600
80.200100;596.455100
86.511800;608.684700
96.210500;618.248400
106.614600;627.257000
119.761300;625.710300
128.885400;616.691300
133.325700;604.014900
134.910100;590.344200
136.494500;576.673400
138.078900;563.002700
139.663300;549.331900
143.724700;536.229800
148.261400;523.236800
152.798100;510.243800
157.334800;497.250800
162.169200;484.371400
167.443800;471.660000
172.718400;458.948700
177.993000;446.237300
183.267600;433.526000
188.542200;420.814700
193.664600;408.046800
197.964200;394.973400
202.263700;381.900000
206.563300;368.826600
210.267100;355.583100
213.517800;342.210300
216.768500;328.837500
220.044600;315.471200
223.716600;302.207900
227.388600;288.944600
231.697800;275.882100
236.299100;262.911900
240.900500;249.941600
245.501800;236.971400
250.375900;224.103300
255.428900;211.302300
260.482000;198.501200
265.535000;185.700200
278.046600;181.712900
291.507200;178.847000
304.967700;175.981000
318.671900;176.072900
332.420000;176.697300
346.168100;177.321600
359.916200;177.945900
373.664300;178.570200
387.418900;178.833300
401.180600;178.706000
414.942300;178.578700
428.703900;178.451300
442.465600;178.324000
456.227400;178.224300
469.989700;178.224300
483.751900;178.224300
